trace_id,trace_timestamp,meeting_id,guild_id,channel_id,snippet_user_id,snippet_timestamp,audio_seconds,audio_bytes,audio_attachment_bytes,audio_media_id,output_text,normalized_text,transcription_flags,suppressed,quiet_audio,quiet_by_peak,quiet_by_activity,hard_silence_detected,rate_mismatch_detected,prompt_echo_detected,prompt_echo_metrics,logprob_avg,logprob_min,logprob_tokens,transcript_char_count,transcript_word_count,transcript_syllable_count,words_per_second,syllables_per_second,noise_gate_metrics,trace_url_path,classification,classification_reasons,duplicate_group_id,near_duplicate_group_id,audio_mean_volume_db,audio_max_volume_db,audio_volume_status,full_transcript_match_score,full_transcript_match_method,full_transcript_match_window,full_transcript_match_found
d476f661083c81bf13bfbe1d8614e53b,2026-02-10T00:22:22.250Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682939046,0.9,172800,1952,6OJBSb0_YOrJS0JlNRkLD3,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 356, ""transcriptWordCount"": 56, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.4410112359550562, ""similarityThreshold"": 0.2, ""comparedLength"": 356, ""distance"": 157}",-0.20885180871683587,-2.585369825363159,100,377,56,94,62.22222222222222,104.44444444444444,"{""windowMs"": 20, ""totalWindows"": 45, ""peakDbfs"": -41.36583807234997, ""noiseFloorDbfs"": -84.28839878591474, ""activeWindowCount"": 19, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/d476f661083c81bf13bfbe1d8614e53b,unknown,no_output,,,-61.1,-40.5,,,empty,,False
6a1ec9aad816c276be475a18c145f14e,2026-02-10T00:22:23.044Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682939046,0.9,172800,1952,6OJBSb0_YOrJS0JlNRkLD3,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 67, ""transcriptWordCount"": 11, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8656716417910447, ""similarityThreshold"": 0.2, ""comparedLength"": 67, ""distance"": 58}",-0.8231316726081647,-2.453030824661255,13,68,11,19,12.222222222222221,21.11111111111111,"{""windowMs"": 20, ""totalWindows"": 45, ""peakDbfs"": -41.36583807234997, ""noiseFloorDbfs"": -84.28839878591474, ""activeWindowCount"": 19, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/6a1ec9aad816c276be475a18c145f14e,unknown,no_output,,,-61.1,-40.5,,,empty,,False
a7de7d7231d40d94208c1f6d428bb6a7,2026-02-10T00:22:23.844Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,283102779772502016,1770682940571,0.44,84480,1016,6zqrMMgsa2_03t_WUuh_R_,,,quiet_audio|low_confidence|suppressed_low_confidence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 1176, ""transcriptWordCount"": 188, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7755102040816326, ""similarityThreshold"": 0.2, ""comparedLength"": 401, ""distance"": 912}",-0.3355456256307469,-2.864248037338257,227,1193,189,316,429.54545454545456,718.1818181818181,"{""windowMs"": 20, ""totalWindows"": 22, ""peakDbfs"": -54.74597369152149, ""noiseFloorDbfs"": null, ""activeWindowCount"": 13, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/a7de7d7231d40d94208c1f6d428bb6a7,unknown,no_output,,,-77.3,-55.3,,,empty,,False
4e6d1258e8cc355f12dbab68f9409a06,2026-02-10T00:22:24.644Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,283102779772502016,1770682940571,0.44,84480,1016,6zqrMMgsa2_03t_WUuh_R_,,,quiet_audio|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 369, ""transcriptWordCount"": 58, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.44715447154471544, ""similarityThreshold"": 0.2, ""comparedLength"": 369, ""distance"": 165}",-0.1927218902219203,-2.3915014266967773,104,391,58,97,131.8181818181818,220.45454545454547,"{""windowMs"": 20, ""totalWindows"": 22, ""peakDbfs"": -54.74597369152149, ""noiseFloorDbfs"": null, ""activeWindowCount"": 13, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/4e6d1258e8cc355f12dbab68f9409a06,unknown,no_output,,,-77.3,-55.3,,,empty,,False
ea0561bdd1c291ff4a9d70e2380a4546,2026-02-10T00:22:26.197Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682943441,0.84,161280,1880,yt4cKoktDLXN-3n2FF8vys,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 1191, ""transcriptWordCount"": 210, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7783375314861462, ""similarityThreshold"": 0.2, ""comparedLength"": 401, ""distance"": 927}",-0.28215630540224723,-2.585338592529297,247,1211,210,314,250,373.8095238095238,"{""windowMs"": 20, ""totalWindows"": 42, ""peakDbfs"": -35.565145845099615, ""noiseFloorDbfs"": null, ""activeWindowCount"": 24, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/ea0561bdd1c291ff4a9d70e2380a4546,unknown,no_output,,,-57.8,-35.9,,,empty,,False
5fa7e87e343e64d0bf5247a9281dd346,2026-02-10T00:22:27.960Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682943441,1.86,357120,3212,TX5rVMbIkWWgKE9zMB61VN,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 67, ""transcriptWordCount"": 11, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8656716417910447, ""similarityThreshold"": 0.2, ""comparedLength"": 67, ""distance"": 58}",-0.8858393367308264,-2.9835495948791504,13,68,11,19,5.913978494623656,10.21505376344086,"{""windowMs"": 20, ""totalWindows"": 93, ""peakDbfs"": -16.655269134198996, ""noiseFloorDbfs"": null, ""activeWindowCount"": 66, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/5fa7e87e343e64d0bf5247a9281dd346,unknown,no_output,,,-38.7,-16.7,,,empty,,False
9a09b15765539e56e7b8aa3100456705,2026-02-10T00:22:29.384Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682943441,2.3,441600,3716,5f0_b0NWGAnRu83yXPIw0-,I think we should start with the Vket event.,i think we should start with the vket event,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 43, ""transcriptWordCount"": 9, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8372093023255814, ""similarityThreshold"": 0.2, ""comparedLength"": 43, ""distance"": 36}",-1.576696083288301,-2.955284833908081,11,44,9,10,3.91304347826087,4.347826086956522,"{""windowMs"": 20, ""totalWindows"": 115, ""peakDbfs"": -16.655269134198996, ""noiseFloorDbfs"": null, ""activeWindowCount"": 81, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/9a09b15765539e56e7b8aa3100456705,hallucinated,contains_vket,47,25,-39.6,-16.7,,0.3589743589743589,fuzzy,1456|1471,False
0b65a78024cd96f7064cf8536c3cc69d,2026-02-10T00:22:30.184Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,283102779772502016,1770682948432,0.48,92160,1052,gg8_B5xpmywKn7I2ahdclN,,,quiet_audio|low_confidence|suppressed_low_confidence|hard_silence|suppressed_hard_silence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,True,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 1119, ""transcriptWordCount"": 197, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7694369973190348, ""similarityThreshold"": 0.2, ""comparedLength"": 401, ""distance"": 861}",-0.2724138740327323,-2.6129801273345947,233,1135,196,290,408.33333333333337,604.1666666666667,"{""windowMs"": 20, ""totalWindows"": 24, ""peakDbfs"": -65.20354859712823, ""noiseFloorDbfs"": null, ""activeWindowCount"": 14, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/0b65a78024cd96f7064cf8536c3cc69d,unknown,no_output,,,-87.3,-67.4,,,empty,,False
67859c6727abf1282ecee8dd14ab4c3b,2026-02-10T00:22:31.064Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,283102779772502016,1770682948432,0.48,92160,1052,gg8_B5xpmywKn7I2ahdclN,,,quiet_audio|low_confidence|suppressed_low_confidence|hard_silence|suppressed_hard_silence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,True,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 369, ""transcriptWordCount"": 58, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.44715447154471544, ""similarityThreshold"": 0.2, ""comparedLength"": 369, ""distance"": 165}",-0.2011424148017664,-2.8954453468322754,104,391,58,97,120.83333333333334,202.08333333333334,"{""windowMs"": 20, ""totalWindows"": 24, ""peakDbfs"": -65.20354859712823, ""noiseFloorDbfs"": null, ""activeWindowCount"": 14, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/67859c6727abf1282ecee8dd14ab4c3b,unknown,no_output,,,-87.3,-67.4,,,empty,,False
6c5f10a0c15d739935669b30417fed6a,2026-02-10T00:22:33.175Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682952101,0.48,92160,980,Q_LfM4IcQyjBDGILlsKvt6,,,quiet_audio|low_confidence|suppressed_low_confidence|hard_silence|suppressed_hard_silence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,True,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 64, ""transcriptWordCount"": 11, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8125, ""similarityThreshold"": 0.2, ""comparedLength"": 64, ""distance"": 52}",-1.120398122642655,-2.587120771408081,16,66,11,14,22.916666666666668,29.166666666666668,"{""windowMs"": 20, ""totalWindows"": 24, ""peakDbfs"": -64.28839878591474, ""noiseFloorDbfs"": null, ""activeWindowCount"": 16, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/6c5f10a0c15d739935669b30417fed6a,unknown,no_output,,,-85.5,-65.2,,,empty,,False
b44d11cf7357f9b1bd2d3af4c2a12219,2026-02-10T00:22:34.556Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682952101,1.2,230400,2528,D-L3N1Y5yYMRMI9kYtL8CU,The Den,the den,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": false, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 7, ""transcriptWordCount"": 2, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityThreshold"": 0.2}",-2.0031299591064453,-2.8072993755340576,2,7,2,2,1.6666666666666667,1.6666666666666667,"{""windowMs"": 20, ""totalWindows"": 60, ""peakDbfs"": -16.003978121617372, ""noiseFloorDbfs"": null, ""activeWindowCount"": 45, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/b44d11cf7357f9b1bd2d3af4c2a12219,unknown,mixed_signals,31,,-33.3,-15.9,,1.0,substring,,True
a3d1cdd512ee736582eeba6771fa87c3,2026-02-10T00:22:35.355Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682937065,16.92,3248640,58724,4WdHD731JQxCFYWacBPbKZ,"the nonprofit ends up getting in terms of grants, etc. And we look at that and look at all that stuff. This isn't about distress, it's about being ready for donors, compliance, and stability.",the nonprofit ends up getting in terms of grants etc and we look at that and look at all that stuff this isn t about distress it s about being ready for donors compliance and stability,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 184, ""transcriptWordCount"": 36, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8260869565217391, ""similarityThreshold"": 0.2, ""comparedLength"": 184, ""distance"": 152}",-0.1277082393830713,-0.9177221655845642,41,191,34,49,2.0094562647754137,2.895981087470449,"{""windowMs"": 20, ""totalWindows"": 846, ""peakDbfs"": -3.990011408386869, ""noiseFloorDbfs"": -51.224148510407865, ""activeWindowCount"": 548, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/a3d1cdd512ee736582eeba6771fa87c3,legit,clean_metrics,101,67,-31.5,-4.0,,1.0,substring,,True
721afdffe5bdd6f4996efa1da12dfbbb,2026-02-10T00:22:36.955Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682937065,17.4,3340800,59300,wChIpGNhonm_V8y57jp11w,"the nonprofit ends up getting in terms of grants, etc. and we look at that and look at all that stuff. This isn't about distress, it's about being ready for donors, compliance, and stability.",the nonprofit ends up getting in terms of grants etc and we look at that and look at all that stuff this isn t about distress it s about being ready for donors compliance and stability,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 184, ""transcriptWordCount"": 36, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8260869565217391, ""similarityThreshold"": 0.2, ""comparedLength"": 184, ""distance"": 152}",-0.12266235788251278,-1.0324788093566895,41,191,34,49,1.9540229885057472,2.8160919540229887,"{""windowMs"": 20, ""totalWindows"": 870, ""peakDbfs"": -3.990011408386869, ""noiseFloorDbfs"": -55.04043882793561, ""activeWindowCount"": 597, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/721afdffe5bdd6f4996efa1da12dfbbb,legit,clean_metrics,101,67,-31.7,-4.0,,1.0,substring,,True
7d7e0abcc091c8182b72db2dc0d50056,2026-02-10T00:22:40.659Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682937065,19.56,3755520,64448,E9eaPSItxgRgPXmZMEJ4-L,"the nonprofit ends up getting in terms of grants, etc. and we look at that and look at all that stuff. This isn't about distress, it's about being ready for donors, compliance, and stability.",the nonprofit ends up getting in terms of grants etc and we look at that and look at all that stuff this isn t about distress it s about being ready for donors compliance and stability,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 184, ""transcriptWordCount"": 36, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8260869565217391, ""similarityThreshold"": 0.2, ""comparedLength"": 184, ""distance"": 152}",-0.13648996810084876,-1.199458122253418,41,191,34,49,1.738241308793456,2.505112474437628,"{""windowMs"": 20, ""totalWindows"": 978, ""peakDbfs"": -3.990011408386869, ""noiseFloorDbfs"": -60.76657360480111, ""activeWindowCount"": 705, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/7d7e0abcc091c8182b72db2dc0d50056,legit,clean_metrics,101,67,-31.9,-4.0,,1.0,substring,,True
9a2e0f6dbc28ad3aa464db0489807323,2026-02-10T00:22:43.870Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,283102779772502016,1770682962133,1.2,230400,2564,REDL_qDB2Sngp3e-aI6dZK,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 332, ""transcriptWordCount"": 54, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.4427710843373494, ""similarityThreshold"": 0.2, ""comparedLength"": 332, ""distance"": 147}",-0.28907283876147316,-2.6672041416168213,92,350,54,90,45,75,"{""windowMs"": 20, ""totalWindows"": 60, ""peakDbfs"": -28.33612418285322, ""noiseFloorDbfs"": -80.76657360480111, ""activeWindowCount"": 35, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/9a2e0f6dbc28ad3aa464db0489807323,unknown,no_output,,,-48.8,-28.4,,,empty,,False
abdfdd9461a1b292f1bee077437673a6,2026-02-10T00:22:44.669Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,211750261922725888,1770682963237,0.56,107520,1088,N33cUHk0TlThAEwVkdXQN9,,,quiet_audio|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 369, ""transcriptWordCount"": 58, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.44715447154471544, ""similarityThreshold"": 0.2, ""comparedLength"": 369, ""distance"": 165}",-0.17979639567038946,-2.4326441287994385,104,391,58,97,103.57142857142856,173.2142857142857,"{""windowMs"": 20, ""totalWindows"": 28, ""peakDbfs"": -48.16479930623699, ""noiseFloorDbfs"": null, ""activeWindowCount"": 19, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/abdfdd9461a1b292f1bee077437673a6,unknown,no_output,,,-69.7,-48.7,,,empty,,False
6f22574367a84758d186efb201b032ea,2026-02-10T00:22:46.247Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,211750261922725888,1770682963237,0.56,107520,1088,N33cUHk0TlThAEwVkdXQN9,,,quiet_audio|low_confidence|suppressed_low_confidence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 369, ""transcriptWordCount"": 58, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.44715447154471544, ""similarityThreshold"": 0.2, ""comparedLength"": 369, ""distance"": 165}",-0.19452510744630794,-2.805793046951294,104,391,58,97,103.57142857142856,173.2142857142857,"{""windowMs"": 20, ""totalWindows"": 28, ""peakDbfs"": -48.16479930623699, ""noiseFloorDbfs"": null, ""activeWindowCount"": 19, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/6f22574367a84758d186efb201b032ea,unknown,no_output,,,-69.7,-48.7,,,empty,,False
b7b032361e6eaf9602837d56660546f5,2026-02-10T00:22:46.973Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,283102779772502016,1770682962133,2.12,407040,3572,SXD34xgGy89t-zhJjMOs09,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 67, ""transcriptWordCount"": 11, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8656716417910447, ""similarityThreshold"": 0.2, ""comparedLength"": 67, ""distance"": 58}",-0.8522223599183445,-2.8773603439331055,13,68,11,19,5.188679245283018,8.962264150943396,"{""windowMs"": 20, ""totalWindows"": 106, ""peakDbfs"": -28.33612418285322, ""noiseFloorDbfs"": null, ""activeWindowCount"": 78, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/b7b032361e6eaf9602837d56660546f5,unknown,no_output,,,-51.3,-28.4,,,empty,,False
8e789eed1b058dd0c30660acde6dc00c,2026-02-10T00:22:47.774Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,283102779772502016,1770682962133,2.12,407040,3572,SXD34xgGy89t-zhJjMOs09,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 67, ""transcriptWordCount"": 11, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8656716417910447, ""similarityThreshold"": 0.2, ""comparedLength"": 67, ""distance"": 58}",-0.8596645677104019,-2.608520030975342,13,68,11,19,5.188679245283018,8.962264150943396,"{""windowMs"": 20, ""totalWindows"": 106, ""peakDbfs"": -28.33612418285322, ""noiseFloorDbfs"": null, ""activeWindowCount"": 78, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/8e789eed1b058dd0c30660acde6dc00c,unknown,no_output,,,-51.3,-28.4,,,empty,,False
4add1c1c824ab385b9730ee35fc14ac9,2026-02-10T00:22:48.574Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682966732,0.46,88320,1052,SDIJerwjTyFpgAU8HPH2n2,,,quiet_audio|low_confidence|suppressed_low_confidence|hard_silence|suppressed_hard_silence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,True,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 1533, ""transcriptWordCount"": 256, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8153946510110893, ""similarityThreshold"": 0.2, ""comparedLength"": 401, ""distance"": 1250}",-0.24497863391537708,-2.924189805984497,301,1557,257,406,558.695652173913,882.6086956521739,"{""windowMs"": 20, ""totalWindows"": 23, ""peakDbfs"": -61.061038741215235, ""noiseFloorDbfs"": null, ""activeWindowCount"": 15, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/4add1c1c824ab385b9730ee35fc14ac9,unknown,no_output,,,-80.3,-61.7,,,empty,,False
825773926a14bfebb7a818bff5cf3a50,2026-02-10T00:22:49.374Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,283102779772502016,1770682967051,0.46,88320,1052,-3bDwzRrfPvTdeUV7SKLPw,,,quiet_audio|low_confidence|suppressed_low_confidence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 377, ""transcriptWordCount"": 68, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7771883289124668, ""similarityThreshold"": 0.2, ""comparedLength"": 377, ""distance"": 293}",-0.4509730992868072,-2.8985068798065186,80,383,68,96,147.82608695652172,208.69565217391303,"{""windowMs"": 20, ""totalWindows"": 23, ""peakDbfs"": -56.505077098624085, ""noiseFloorDbfs"": null, ""activeWindowCount"": 13, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/825773926a14bfebb7a818bff5cf3a50,unknown,no_output,,,-79.9,-56.5,,,empty,,False
c020aaa9a20566866abe48112a5047c5,2026-02-10T00:22:50.557Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682966732,0.46,88320,1052,SDIJerwjTyFpgAU8HPH2n2,,,quiet_audio|low_confidence|suppressed_low_confidence|hard_silence|suppressed_hard_silence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,True,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 401, ""normalizedTranscriptLength"": 1317, ""transcriptWordCount"": 231, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7942293090356871, ""similarityThreshold"": 0.2, ""comparedLength"": 401, ""distance"": 1046}",-0.2903987617811257,-2.930109739303589,264,1335,231,349,502.17391304347825,758.695652173913,"{""windowMs"": 20, ""totalWindows"": 23, ""peakDbfs"": -61.061038741215235, ""noiseFloorDbfs"": null, ""activeWindowCount"": 15, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/c020aaa9a20566866abe48112a5047c5,unknown,no_output,,,-80.3,-61.7,,,empty,,False
